scenario_id,period,seed,dgp_seed,holdout_valid_pAUC,method,observed_valid_pAUC,oracle_valid_pAUC,positives,rows,test_pAUC,valid_pAUC,weighted_valid_pAUC,selected_endpoint,selector_delta,current_oracle_validation_delta,current_oracle_endpoint,matches_current_oracle,selector_history_months,selector_history_count
reference_drift,early,4,0,0.7000988968365874,R7_incremental,0.6222219329532097,0.7215709866607846,2378,73718,0.7323131208209512,0.7000988968365874,0.7272068883168914,,,,,,,
reference_drift,early,4,0,0.7063580760447403,R5_asymmetric,0.6235782373060713,0.7221327150220658,23387,724997,0.7319029087758736,0.7063580760447403,0.7297667021458485,R3_drop_unweighted,-0.0013453278844367533,8.165674308480142e-05,R4_ipw_pure,False,1,1.0
reference_drift,late,0,0,0.7357749309344361,R0_benchmark,0.6166943389915858,0.7155417004409715,24840,770040,0.7071921646103958,0.7155417004409715,0.7272760344732512,,,,,,,
reference_drift,late,0,0,0.701022918123433,R1_holdout_only,0.5817525422019182,0.6805782304149097,1238,38378,0.6714516608501886,0.701022918123433,0.6901206211854966,,,,,,,
reference_drift,late,0,0,0.6524330054138069,R2_unflagged_only,0.6152578323054668,0.6487956111244161,14103,437193,0.6404348616022068,0.6524330054138069,0.6437917356008833,,,,,,,
reference_drift,late,0,0,0.6991065999871273,R3_drop_unweighted,0.6153126151590741,0.6783596352172875,14600,452600,0.6719697595414288,0.6991065999871273,0.6884330092338827,,,,,,,
reference_drift,late,0,0,0.7108269683451324,R4_ipw_pure,0.6203600180535546,0.6852319914115912,14600,452600,0.6790029148605614,0.7108269683451324,0.6996207652676707,,,,,,,
reference_drift,late,0,0,0.6796411819267036,R6_no_retrain,0.5491390744741742,0.6542898463897606,25407,787617,0.6315673840206815,0.6796411819267036,0.6655053299371513,,,,,,,
reference_drift,late,0,0,0.6807053633787021,R7_incremental,0.5514518657208497,0.6554746460748941,14600,452600,0.6326472804973617,0.6807053633787021,0.6670755897460364,,,,,,,
reference_drift,late,0,0,0.7108269683451324,R5_asymmetric,0.6203600180535546,0.6852319914115912,14600,452600,0.6790029148605614,0.7108269683451324,0.6996207652676707,R4_ipw_pure,0.009389769785337287,0.006872356194303708,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference_drift,late,1,0,0.695967550976444,R0_benchmark,0.6125851917832934,0.7183623828385982,25640,794840,0.7090853993874391,0.7183623828385982,0.7195734852920768,,,,,,,
reference_drift,late,1,0,0.6423855355620004,R1_holdout_only,0.5687298798152904,0.6789574776225772,1260,39060,0.6689467255451123,0.6423855355620004,0.6737278071311024,,,,,,,
reference_drift,late,1,0,0.6211381549313578,R2_unflagged_only,0.6051076221308277,0.6369831606634005,14529,450399,0.6347217450037114,0.6211381549313578,0.636893152742044,,,,,,,
reference_drift,late,1,0,0.6676129333198025,R3_drop_unweighted,0.6110663620303397,0.6830872225667539,15061,466891,0.6764343377190948,0.6676129333198025,0.6830134809376667,,,,,,,
reference_drift,late,1,0,0.6759978083645343,R4_ipw_pure,0.6150963917108756,0.6921145658296052,15061,466891,0.6825393333690356,0.6759978083645343,0.6877327216797422,,,,,,,
reference_drift,late,1,0,0.6182528428057918,R6_no_retrain,0.5340786582072167,0.6542589245690414,25543,791833,0.6351541480860546,0.6182528428057918,0.6558544601152939,,,,,,,
reference_drift,late,1,0,0.6236709537976183,R7_incremental,0.5400801611189913,0.6575197997158514,15061,466891,0.6389290202744243,0.6236709537976183,0.6592173499413925,,,,,,,
reference_drift,late,1,0,0.6759978083645343,R5_asymmetric,0.6150963917108756,0.6921145658296052,15061,466891,0.6825393333690356,0.6759978083645343,0.6877327216797422,R4_ipw_pure,0.006698528045075684,0.009027343262851262,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference_drift,late,2,0,0.7072186258331232,R0_benchmark,0.6188624836634469,0.7205580479386562,24737,766847,0.717340093539476,0.7205580479386562,0.7181046957533102,,,,,,,
reference_drift,late,2,0,0.6805880344566893,R1_holdout_only,0.5750821419183978,0.6829780997379781,1224,37944,0.6754299522888568,0.6805880344566893,0.6856586869048983,,,,,,,
reference_drift,late,2,0,0.6747305417887165,R2_unflagged_only,0.6198119744901726,0.6571041327343,14017,434527,0.6382912326840285,0.6747305417887165,0.6787582362684347,,,,,,,
reference_drift,late,2,0,0.6904136735646884,R3_drop_unweighted,0.624146063168253,0.6935900049289517,14567,451577,0.6795657403533341,0.6904136735646884,0.6970177296166236,,,,,,,
reference_drift,late,2,0,0.7095406226374704,R4_ipw_pure,0.623010462410265,0.7039715510987588,14567,451577,0.692863241514782,0.7095406226374704,0.7121716150411473,,,,,,,
reference_drift,late,2,0,0.6453333351398077,R6_no_retrain,0.5395086483199437,0.6580715080747385,25054,776674,0.6454766003780851,0.6453333351398077,0.6474762800162562,,,,,,,
reference_drift,late,2,0,0.6531860785870481,R7_incremental,0.5477708727006695,0.6634940383475492,14567,451577,0.651085137753466,0.6531860785870481,0.6530798266703569,,,,,,,
reference_drift,late,2,0,0.7095406226374704,R5_asymmetric,0.623010462410265,0.7039715510987588,14567,451577,0.692863241514782,0.7095406226374704,0.7121716150411473,R4_ipw_pure,0.014053830575977533,0.010381546169807021,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference_drift,late,3,0,0.7054486955855197,R0_benchmark,0.601463198437637,0.7116257042239752,25415,787865,0.7056739868065393,0.7116257042239752,0.7176511718129382,,,,,,,
reference_drift,late,3,0,0.6491912699013249,R1_holdout_only,0.5653988120322109,0.673712789886123,1221,37851,0.6685074018330878,0.6491912699013249,0.6733673195830961,,,,,,,
reference_drift,late,3,0,0.6459689283331188,R2_unflagged_only,0.5995551726859042,0.6480157301491705,14403,446493,0.6438091307955807,0.6459689283331188,0.6550484696146317,,,,,,,
reference_drift,late,3,0,0.6684126995046105,R3_drop_unweighted,0.6030475924110273,0.678500255973681,14928,462768,0.6727052347156803,0.6684126995046105,0.6821905165311672,,,,,,,
reference_drift,late,3,0,0.6672540716580369,R4_ipw_pure,0.6053312983419129,0.6846824403717169,14928,462768,0.6801202813799352,0.6672540716580369,0.6842988358368934,,,,,,,
reference_drift,late,3,0,0.6391631935675026,R6_no_retrain,0.5287610152091036,0.6506515702986924,24971,774101,0.6395862277125142,0.6391631935675026,0.6458032354981249,,,,,,,
reference_drift,late,3,0,0.6416551770224149,R7_incremental,0.5355854116193627,0.6543721562330964,14928,462768,0.6434140831703622,0.6416551770224149,0.6496850450646149,,,,,,,
reference_drift,late,3,0,0.6672540716580369,R5_asymmetric,0.6053312983419129,0.6846824403717169,14928,462768,0.6801202813799352,0.6672540716580369,0.6842988358368934,R4_ipw_pure,0.01205166236825215,0.0061821843980358615,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference_drift,late,4,0,0.7381736867372465,R0_benchmark,0.6096764958620073,0.7100447601862795,25237,782347,0.707915717052159,0.7100447601862795,0.7163003559322686,,,,,,,
reference_drift,late,4,0,0.6797458119614928,R1_holdout_only,0.5644478032686051,0.6665213868116996,1227,38037,0.6728246448281631,0.6797458119614928,0.6656180068938974,,,,,,,
reference_drift,late,4,0,0.655954215832428,R2_unflagged_only,0.6068044391792577,0.644993018364531,14415,446865,0.6433885792784225,0.655954215832428,0.6478706246651378,,,,,,,
reference_drift,late,4,0,0.6959218738156,R3_drop_unweighted,0.6077963318521741,0.6785947595946548,14952,463512,0.6739449963027266,0.6959218738156,0.6799069173250605,,,,,,,
reference_drift,late,4,0,0.698008944589029,R4_ipw_pure,0.6087303859018763,0.6883609899765166,14952,463512,0.6820596765374474,0.698008944589029,0.6898807215444664,,,,,,,
reference_drift,late,4,0,0.6811190843166485,R6_no_retrain,0.5339007359478781,0.6478275263919381,25312,784672,0.643897741786891,0.6811190843166485,0.6563609969164483,,,,,,,
reference_drift,late,4,0,0.6836824418222706,R7_incremental,0.5405306575694603,0.6513278651433463,14952,463512,0.6479760017656985,0.6836824418222706,0.6599107592878541,,,,,,,
reference_drift,late,4,0,0.698008944589029,R5_asymmetric,0.6087303859018763,0.6883609899765166,14952,463512,0.6820596765374474,0.698008944589029,0.6898807215444664,R4_ipw_pure,0.007726167051989512,0.009766230381861862,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
